Review,Lecturer,Training_program,Facility,Others
"hăng say , nhiệt tình .em thấy nên sử dụng slide tiếng việt , sinh viên sẽ dễ tiếp thu hơn .",3,1,0,0
"giảng viên có kinh nghiệm .bài tập giảng dạy chưa kỹ .phần kiểm tra , thi cử đối với môn này nên đề cao tính tư duy logic của người học cũng như khả năng áp dụng kiến thức đã học vào thực tế thực nghiệm bằng cách chủ yếu đánh giá cao phần thực hành , viết code , làm project .",3,1,0,0
giáo viên chưa đến lớp đúng giờ .môn học hơi khó hiểu nên cập nhật giáo trình .,1,1,0,0
"thầy cho bài tập để sinh viên không quên kiến thức trong kỳ quân sự , thường xuyên cho bài tập không ngừng giải thích và chỉ rõ những cái các chỗ sai của sinh viên trong quá trình làm bài tập .
micro và các thiết bị âm thanh , máy chiếu cần nâng cấp .
chất lượng phòng máy rất tệ .
",3,0,1,0
"chép bài rất nhiều , lãng phí thời gian nghe giảng .phòng thưc hành cần thường xuyên vệ sinh , sửa chữa thiết bị , bị lỏng , đứt , hay hư hỏng .",1,0,1,0
"thầy dạy hay nhưng mà dữ quá nên sinh viên hơi sợ .thời lượng môn học quá dài , sinh viên cảm thấy mệt mỏi .
 ",2,1,0,0
"giảng viên nhiệt tình ( và xinh ) .thực hành đúng tiêu chí môn học , đi từ dễ đến khó cho sinh viên học tập từng bước dễ hiểu , giảng viên tích cực giải đáp thắc mắc và hỗ trợ sinh viên trong giờ thực hành .",3,3,0,0
tạo không gian học tập vui vẻ !chúng em rất khó nắm kiến thức khi chỉ nghe các buổi seminar .,3,1,0,0
giảng viên nhiệt tình và truyền đạt tốt .cần cung cấp thêm trang thiết bị phục vụ nhu cầu môn học .,3,0,1,0
"tiếng anh lại không chuẩn mà cứ nói ngập ngừng suốt buổi , không thấy một câu tiếng việt ( ví dụ doubledot "" các em hiểu không ? "" ) .có thêm đồ án mang tính chất sáng tạo .",1,3,0,0
cần nhiều hoạt động ngoại khóa .cô giáo rất thân thiện .,3,0,0,3
giáo trình cần đầy đủ hơn .giáo viên cần hướng dẫn sinh viên nhiều hơn trong những vấn đề khó giải quyết .,1,1,0,0
"đúng giờ , tận tâm với lớp .lượng kiến thức quá nhiều trong một học kỳ .",3,1,0,0
"thầy tận tâm , nhiệt tình giúp đỡ , giải đáp thắc mắc cho sinh viên .khi gộp lại chương trình trở nên nhiều và rộng .",3,1,0,0
"thầy có nhiều kiến thức hay .cần cải cách lại nội dung các bài thực hành , một số kiến nội dung trong bài thực hành đã trở nên lỗi thời .
",3,1,0,0
"cô tận tâm , nhiệt tình giúp đỡ .bài tập về nhà quá ít .",3,1,0,0
"phần lý thuyết lặp lại nên chán , không thu hút .sử dụng trang thiết bị hiệu quả cho quá trình học tập .",1,1,3,0
"nhiệt tình giảng dạy thêm giờ .đề nghị lắp thêm quạt .
",3,0,1,0
"cách giảng dạy rất hiệu quả , lớp học vui .nhiều lúc bài tập chưa hiểu rõ .",3,1,0,0
thời gian thực hành ít .thầy wzjwz199 rất nhiệt tình trong quá trình giảng dạy .,3,1,0,0
bài giảnghơi nhanh nhưng em vẫn theo kịp được .thầy rất tận tình và đi dạy rất đúng giờ .,3,2,0,0
"hình thức báo cáo đồ án quá đơn giản , không có chiều sâu dẫn đến không nói lên được chất lượng đồ án , không kiểm soát được trường hợp gánh team , trường hợp không hiểu rõ code vẫn được max điểm .lặp lại quá nhiều kiến thức cũ .",1,1,0,0
"nhưng số buổi gặp cô ít quá , mong phòng đào tạo sắp xếp số buổi được gặp nhiều hơn . cần cung cấp thêm trang thiết bị phục vụ nhu cầu môn học .
",0,1,1,0
"cô dạy chậm dễ hiểu .máy chiếu quá mờ , phòng học nóng .",3,0,1,0
nên có nhiều tiết làm bài tập hơn .giáo viên truyền đạt kiến thức đầy đủ cho học sinh .,3,1,0,0
"thầy hay chảy mồ hôi nhìn có cảm giác nóng nực dễ sợ luôn .cung cấp nhiều kiến thức mới , bổ ích .",3,0,0,1
"giảng viên nhiệt tình , khả năng truyền đạt tốt , tạo cảm hứng cho sinh viên muốn lên lớp .cần thêm các đoạn code cho các giải thuật bổ sung các phương pháp để giải quyết các bài toán liệt kê trong giáo trình .",3,0,1,0
em cần phổ biến nhiều thông tin hơn .cung cấp tài liệu cần thiết cho môn học nhiều hơn .,1,1,0,0
thầy giảng rất hay .lý thuyết hơi khó hiểu .,3,1,0,0
"thầy vui tính , giảng bài dễ hiểu , dạy tốt .phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy .",3,0,3,0
"tuy nhiên , em không thể làm khác được .thầy ít hướng dẫn trong giờ thực hành , chỉ giao bài tập cho sinh viên làm ai hỏi thầy mới chỉ .",3,0,0,2
cô giảng tận tình .tài liệu hỗ trợ toàn tiếng anh rất khó học .,3,1,0,0
ít tài liệu .cần thay đổi phương pháp giúp truyền đạt giúp học sinh dễ hiểu hơn vì đây là môn khá nặng về lý thuyết .,3,1,0,0
"giảng viên dạy tận tâm , nhiệt tình , dễ hiểu .nhà trường nên đưa môn học này vào thời khóa biểu bắt buộc ở học kỳ 1 của các sinh viên năm nhất nhằm giúp các em nắm biết được mình nên học gì , mình có nên chuyển đổi ngành hay không .",3,2,0,0
"nhiệt tình , quan tâm chia sẻ với sinh viên .sinh viên chịu khó sẽ làm được bài .",3,0,0,2
"giảng viên vui tính , cởi mở , thỉnh thoảng cũng hay khó tính với vài học sinh lười trong lớp .giải tích đã khó , đừng làm mọi thứ khác trở nên bất bình thường .",3,0,0,2
"em không có ý kiến gì cả .thiết nghĩ , nên chia thời gian học ra thành 2 buổi , mỗi buổi 2 tiết !",0,1,0,2
"giáo viên nhiệt tình hướng dẫn , cập nhật kiến thức mới .giảng hơi nhiều kiến thức vượt quá phạm vi môn này .",3,2,0,0
"giữ nguyên hình thức cũ !truyền đạt kiến thức tốt , thân thiện với sinh viên .",3,2,0,0
"thầy hay để thầy khác dạy thế , thầy dạy thế dạy không hiểu bài thầy dạy thế không cùng cách dạy với thầy wzjwz151 .
nên biên soạn một tài liệu của chính trường ta .
",1,2,0,0
cần tạo các buổi seminar để sinh viên có thể hiểu sâu thêm về các vấn đề trong chuyên ngành nhưng không có trong môn học .thầy giảng dễ hiểu và quan tâm học sinh .,3,1,0,0
thầy nói rất nhanh nhiều lúc nghe không được !chúc thầy nhiều sức khỏe !,1,0,0,2
"hướng dẫn , giải đáp thắc mắc tận tình .nên cập nhật đề cương giảng dạy môn học thường xuyên , kiến thức phù hợp với thực tiễn .",3,1,0,0
bỏ bớt những phần không cần thiết .cách tính điểm chưa công bằng cho các thành viên trong nhóm đồ án .,0,1,0,1
"cô dạy dễ hiểu và tận tâm .bài tập đa dạng , cụ thể .
",3,3,0,0
"giảng viên dạy nhiệt tình , vui tính , hài hước , dạy tốt , dễ nghe dễ hiểu .giáo trình môn học nên cập nhật thường xuyên .",3,1,0,0
em học bên chất lượng cao mà phòng máy không cung cấp đủ máy ( vì máy hư hoặc không cài chương trình ) .để dễ dàng vận dụng kiến thức trên lớp .,0,0,1,3
"mong cô sẽ dạy các môn liên quan trực tiếp tới lập trình như csharp , java .dạy quá tiết học .",1,2,0,0
"nên nâng cao chất lượng phòng học hơn .giảng viên nghỉ dạy nhiều buổi , kiến thức truyền đạt cho sinh viên không nhiều .",1,0,1,0
"dạy hay , nhiệt huyết với nghề , chăm cho học sinh .tài liệu học môn này cần được cập nhật đầy đủ hơn .",3,1,0,0
tạo điều kiện cho sinh viên làm việc nhóm .slide và bài tập cụ thể .,3,3,0,0
"giáo viên dạy nhiệt tình , dễ hiểu , vui tính .giáo trình cung cấp kiến thức trọng tâm .",3,3,0,0
dạy quá nhanh dot làm cho mức độ hiểu bài của sinh viên chỉ thêm hạn hẹp .cần giành nhiều thời gian trên lớp để luyện tập phần nghe và nói .,1,1,0,0
"sử dụng slide nguyên bản tiếng anh .do môn còn mới nên nhiều vấn đề trục trặc trong quá trình thực hành thầy vẫn chưa giải quyết được , nhưng vẫn rất ủng hộ thầy .",2,2,0,0
"sửa bài cho sinh viên giúp sinh viên tiến bộ .lớp học quá đông !
",3,0,0,1
"môn này không có giảng dạy .chuyên môn cao , đá bóng hay .",3,1,0,0
"thầy wzjwz77 dạy rất hay và tận tâm .cần các công cụ , kiến thức sát với công nghệ mà các doanh nghiệp thực tế bên ngoài sử dụng .",3,1,0,0
cô dạy rất dễ hiểu dễ làm .nâng cao chất lượng cơ sở vật chất của trường .,3,0,1,0
"nên chọn phòng học có không gian phù hợp với sĩ số lớp phòng quá lớn trong khi sĩ số chỉ có vài chục sinh viên .thầy giảng dễ hiểu , gây sự tập trung , kiến thức rộng và bổ ích .",3,0,1,0
"không có , do em không có khả năng tiếp thu đối với môn này thôi .giáo viên dạy tân tâm , dễ hiểu .",3,0,0,2
thầy tốt .nên nâng cấp và bảo trì các phòng máy cũ thường xuyên hơn .,3,0,1,0
"thầy không chỉ dạy kiến thức mà còn dạy những kỹ năng như thuyết trình , phản biện , đặt câu hỏi , làm việc nhóm .câu văn trong giáo trình khó hiểu , không diễn đạt rõ ràng ý nghĩa .",3,1,0,0
"giảng viên có khả năng truyền đạt .cần có một phòng máy tốt hơn , hiện đại hơn .
",3,1,0,0
về chuyên môn thì khỏi chê vào đâu cả .tài liệu hướng dẫn đầy đủ .,3,3,0,0
"tận tâm , rất hữu ích .lớp học đông nên ồn ào và khó tiếp thu .",3,0,0,1
nêu được hi vọng ở khóa sau thầy sẽ cho thêm tài liệu để tự học .thực hành nhiều tiết hơn .,2,1,0,0
ra thêm những bài tập khó hoặc lạ giúp học sinh kiếm thêm điểm để tăng hứng thú môn học khuyến khích hoạt động phát biểu trong giờ học .thực hành và lý thuyết nên dạy song song .,2,2,0,0
"giảng viên nhiệt tình , giảng dạy dễ hiểu , luôn tìm cách giúp đỡ sinh viên học tốt .phòng học thực hành wzjwz18 không đảm bảo chất lượng cho việc học thực hành .",3,0,1,0
cô cho bài tập làm ngay trên lớp để lấy điểm .giờ thực hành môn còn quá ít 3 buổi .,3,1,0,0
phương pháp của thầy hay .tài liệu tiếng anh gây khó khăn cho ôn thi .,3,1,0,0
"cô dạy nhiệt tình , vui vẻ .trang thiết bị tốt .",3,0,1,0
"phòng học nóng , máy chiếu hơi mờ .cách truyền đạt tốt , tận tâm .",3,0,1,0
môn này nên kết hợp lồng ghép với môn thực hành điện điện tử môn này đã học trong học kỳ 5 .cách dạy của thầy không phù hợp với em nên khiến em khó khăn trong việc tiếp thu .,1,1,0,0
"chép bài quá nhiều làm mất thời gian .môn lập trình hướng đối tượng nên cập nhật thêm những nội dung mới , dễ hiểu và giảng giải cụ thể hơn .",0,1,0,1
"khiến sinh viên cảm thấy tiếp thu nhanh .máy chiếu thì quá mờ mới gần đây thôi , quạt thì có cái chạy được , có cái bị hỏng công tắc .",3,0,1,0
"môn học chưa thực tiễn , chưa thu hút sinh viên .thầy giảng viên truyền đạt kiến thức rất tốt , sinh viên dễ tiếp thu .",3,1,0,0
em nghĩ nên thi thực hành thay vì lý thuyết cuối kỳ .điểm danh vấn đề đi học thông qua việc lên sửa bài tập hơi gắt chút .,3,1,0,0
"nội dung môn học rõ ràng .em nghĩ nếu môn học dạy kiến thức nền tảng áp dụng lập trình trên nhiều nền tảng khác nhau , không đơn thuần chỉ là j2e thì tốt quá !",0,3,2,0
lên lớp toàn cho làm paper .như vậy có đảm bảo được chất lượng giảng dạy không .,1,1,0,0
"cung cấp phương pháp học tập hiệu quả , thân thiện , vui vẻ với sinh viên .em cảm ơn !",3,0,0,2
lấy điểm bằng cách gọi lên bảng làm bài .kiến thức chưa có trọng tâm .,2,1,0,0
micro hay bị hú và rè .thầy không chú trọng đến kết quả tốt hay không mà khuyến khích sinh viên làm việc hết khả năng của mình .,3,0,1,0
"em nghĩ đây là sự cố do phòng đào tạo buộc thầy thay đổi hình thức thi , ban đầu chúng em được thông báo là thi cuối kỳ trên máy tính , nhưng sau đó lại phải thi trên giấy .điều em không hài lòng nhất là đôi lúc giảng bài hơi nhanh .",1,1,0,0
thầy có cập nhật slide bổ sung đầy đủ và hướng dẫn sinh viên học tập bằng cách đọc ebook nhiều hơn .sinh viên đi học đúng giờ.,3,0,0,3
